B00002NCAV;4.0
B00002NCAX;5.0
B00002NCB2;3.8
B00002NCB3;4.74648
B00002NCB4;5.0
B00002NCB6;3.74603
B00002NCBH;3.44444
B00002NCBI;4.6
B00002NCBK;4.69231
B00002NCBU;3.26957
B00002NCBV;2.30769
B00002NCBX;4.42857
B00002NCCA;5.0
B00002NCD1;3.57143
B00002NCE6;5.0
B00002NCE7;3.0
B00002NCEH;4.72414
B00002NCEL;5.0
B00002NCFV;4.05
B00002NCFX;1.93333
B00002NCFY;1.33333
B00002NCG1;5.0
B00002NCGG;5.0
B00002NCGM;1.0
B00002NCGO;4.7037
B00002NCGY;4.6
B00002NCH9;5.0
B00002NCHB;3.0
B00002NCHD;3.76923
B00002NCHJ;5.0
B00002NCHZ;5.0
B00002NCJC;4.5
B00002NCJD;4.875
B00002ND6F;1.0
B00002ND6I;5.0
B00002Z73J;4.50349
B0000300H7;4.55556
B00003TFZO;3.0
B00004DTMK;3.875
B00004DTNA;4.1901
B00004DTNC;3.42875
B00004DTNG;3.24477
B00004DTNH;4.21516
B00004DTNI;2.87346
B00004DTNK;4.31064
B00004DTNM;3.70455
B00004NRXH;4.0
B00004OCIK;4.57377
B00004OCIL;1.78571
B00004OCIM;3.75
B00004OCIN;4.8
B00004OCIO;4.39024
B00004OCJZ;4.34409
B00004R92A;5.0
B00004R9K8;4.40299
B00004R9KB;3.0
B00004R9P0;3.10638
B00004R9P1;4.2037
B00004R9P6;3.99099
B00004R9P8;4.5
B00004R9PC;2.77273
B00004R9PD;5.0
B00004R9PF;2.0
B00004R9PH;1.0
B00004R9PI;5.0
B00004R9PJ;3.94231
B00004R9PK;3.0
B00004R9PL;3.33333
B00004R9PO;4.875
B00004R9PP;5.0
B00004R9PR;4.10309
B00004R9PU;4.0
B00004R9PZ;1.64516
B00004R9Q1;4.33333
B00004R9Q4;2.44776
B00004R9QX;2.93301
B00004R9R1;4.00585
B00004R9R2;4.93182
B00004R9R3;4.4434
B00004R9R4;4.31868
B00004R9R5;2.42857
B00004R9R6;2.97826
B00004R9R7;4.41441
B00004R9R8;4.15789
B00004R9TA;4.56354
B00004R9TD;4.61513
B00004R9TF;4.84
B00004R9TI;1.85095
B00004R9TJ;3.521
B00004R9TK;3.40741
B00004R9TL;4.13589
B00004R9TN;3.82707
B00004R9TR;5.0
B00004R9UA;3.5098
B00004R9UE;3.64384
B00004R9UF;4.27941
B00004R9UK;4.01427
B00004R9UL;4.38152
B00004R9UM;4.15407
B00004R9UN;2.26877
B00004R9UR;5.0
B00004R9UU;4.0
B00004R9UZ;4.82353
B00004R9V1;5.0
B00004R9VH;4.25
B00004R9VT;1.0
B00004R9VV;4.30003
B00004R9VW;4.24138
B00004R9VY;4.0
B00004R9VZ;3.74286
B00004R9W0;3.64516
B00004R9W4;4.54167
B00004R9W5;3.51163
B00004R9W6;2.33929
B00004R9W8;3.74648
B00004R9WD;2.5
B00004R9WE;5.0
B00004R9WN;2.45872
B00004R9WZ;5.0
B00004R9X1;4.0
B00004R9X3;4.33333
B00004R9X4;3.92754
B00004R9X9;2.35294
B00004R9XA;1.0
B00004R9XC;4.71429
B00004R9XD;4.64583
B00004R9XF;3.66667
B00004R9XG;4.8
B00004R9XJ;5.0
B00004R9XK;3.66667
B00004R9XL;2.82143
B00004R9XM;4.5913
B00004R9XN;3.23529
B00004R9XO;2.1087
B00004R9XP;2.73077
B00004R9XQ;3.52542
B00004R9XR;4.77778
B00004R9XS;5.0
B00004R9XT;4.45
B00004R9XV;2.88679
B00004R9XW;1.0
B00004R9XY;4.4902
B00004R9Y1;3.92
B00004R9Y2;4.24667
B00004R9Y4;4.57143
B00004R9Y5;4.83333
B00004R9Y8;3.32
B00004R9Y9;5.0
B00004R9YB;4.0
B00004R9YD;3.2
B00004R9YF;1.0
B00004R9YH;4.30189
B00004R9YJ;3.8
B00004R9YL;4.32
B00004R9YM;4.91667
B00004R9YN;4.65217
B00004R9YQ;4.10624
B00004R9YR;2.93478
B00004R9YS;5.0
B00004R9YT;3.42857
B00004R9YV;4.05747
B00004R9YX;4.8
B00004R9YY;4.79592
B00004R9YZ;5.0
B00004R9Z0;5.0
B00004R9Z1;5.0
B00004R9ZE;5.0
B00004R9ZH;4.0
B00004R9ZP;4.89189
B00004R9ZX;4.0
B00004RA09;4.8
B00004RA0E;4.33333
B00004RA0F;5.0
B00004RA0J;5.0
B00004RA0M;3.56383
B00004RA0N;3.38752
B00004RA0O;3.9792
B00004RA0P;4.72
B00004RA0T;4.75
B00004RA0U;2.08257
B00004RA0W;2.4375
B00004RA0Z;4.46575
B00004RA10;1.8
B00004RA19;2.5125
B00004RA1N;5.0
B00004RA1P;3.69492
B00004RA1Q;3.89796
B00004RA1S;4.07447
B00004RA1T;4.65
B00004RA2R;3.65476
B00004RA2S;4.78125
B00004RA2T;3.78571
B00004RA2V;2.625
B00004RA2X;4.49351
B00004RA2Y;4.15385
B00004RA32;4.92308
B00004RA33;3.44444
B00004RA34;3.8
B00004RA35;4.4
B00004RA3E;4.12227
B00004RA3F;3.88426
B00004RA3L;4.0
B00004RA3M;5.0
B00004RA3O;4.33333
B00004RA3P;3.5625
B00004RA3Q;5.0
B00004RA3R;4.11111
B00004RA3V;4.5
B00004RA41;4.71429
B00004RA45;3.72043
B00004RA46;3.0
B00004RA48;4.44637
B00004RA49;2.77778
B00004RA4D;3.24855
B00004RA4E;4.0
B00004RA4G;3.92206
B00004RA58;4.51282
B00004RA65;3.37255
B00004RA6C;4.12121
B00004RA6F;3.0
B00004RA6J;3.77143
B00004RA6L;1.5875
B00004RA6N;4.15
B00004RA6S;4.0
B00004RA6U;4.76471
B00004RA6V;3.38462
B00004RA6W;4.5
B00004RA6X;5.0
B00004RA6Y;4.9
B00004RA6Z;5.0
B00004RA70;2.5
B00004RA71;4.65455
B00004RA72;4.84211
B00004RA73;4.28571
B00004RA74;4.28571
B00004RA75;5.0
B00004RA76;4.85714
B00004RA77;4.77778
B00004RA78;3.83333
B00004RA79;4.08108
B00004RA7A;4.69231
B00004RA7B;5.0
B00004RA7Q;4.0068
B00004RA7S;4.64286
B00004RA7X;4.46154
B00004RA7Z;4.81818
B00004RA80;3.75
B00004RA81;4.43478
B00004RA82;3.95325
B00004RA84;4.93333
B00004RA85;4.58333
B00004RA86;2.56818
B00004RA87;4.6
B00004RA88;4.85149
B00004RA8A;3.85227
B00004RA8C;4.19048
B00004RA8D;4.27907
B00004RA8E;5.0
B00004RA8I;4.54217
B00004RA8J;5.0
B00004RA8O;1.0
B00004RA8P;3.59801
B00004RA8S;4.625
B00004RA8T;2.16667
B00004RA8U;2.0
B00004RA8V;3.73148
B00004RA8X;2.5
B00004RA8Z;3.91489
B00004RA90;3.5
B00004RA91;1.70886
B00004RA92;5.0
B00004RA94;2.0
B00004RA96;3.0
B00004RA98;2.7957
B00004RA9A;3.63253
B00004RA9B;4.19643
B00004RA9D;4.49057
B00004RA9F;3.44
B00004RA9H;2.18182
B00004RA9I;2.9697
B00004RA9Y;4.33333
B00004RAAW;4.73333
B00004RAAZ;3.27273
B00004RAB0;3.4
B00004RAB3;4.5
B00004RAB8;3.5
B00004RACA;5.0
B00004RACB;5.0
B00004RACK;3.85606
B00004RACT;1.66667
B00004RAD5;3.5
B00004RAD8;4.79167
B00004RADH;4.71053
B00004RADQ;3.7972
B00004RADW;3.42857
B00004RADX;4.26316
B00004RADZ;2.3
B00004RAE0;4.7
B00004RAGL;3.45586
B00004RAJY;4.88889
B00004RAJZ;1.0
B00004RAKG;5.0
B00004RAKK;4.75
B00004RAKL;4.5
B00004RAKM;4.85714
B00004RAKP;4.5625
B00004RAKQ;4.0
B00004RAKW;5.0
B00004RAKX;4.82609
B00004RAKY;5.0
B00004RAL1;4.80183
B00004RAL5;4.95122
B00004RAL7;5.0
B00004RAL9;3.86512
B00004RALA;4.6899
B00004RALD;4.85714
B00004RALF;4.12245
B00004RALH;4.45833
B00004RALI;5.0
B00004RALJ;4.5147
B00004RALK;4.49572
B00004RALL;4.17021
B00004RALM;3.21429
B00004RALN;4.29545
B00004RALO;1.0
B00004RALP;3.86854
B00004RALQ;4.33333
B00004RALR;4.44193
B00004RALT;4.5
B00004RALU;4.14146
B00004RALV;4.4375
B00004RALW;3.96529
B00004RALY;3.80628
B00004RALZ;3.0
B00004RAM1;4.46512
B00004RAM2;4.66272
B00004RAM3;3.36364
B00004RAM4;4.80952
B00004RAM5;3.80682
B00004RAM7;5.0
B00004RAM8;4.82759
B00004RAM9;4.17262
B00004RAMA;4.9
B00004RAMB;3.9267
B00004RAMD;3.64516
B00004RAME;3.23729
B00004RAMF;4.18182
B00004RAMI;4.52941
B00004RAML;4.67273
B00004RAMM;3.14286
B00004RAMO;4.83784
B00004RAMS;4.19708
B00004RAMT;4.22323
B00004RAMU;3.97917
B00004RAMV;3.34375
B00004RAMW;4.54106
B00004RAMX;4.21637
B00004RAMY;4.63756
B00004RAN0;2.42177
B00004RAN2;4.31373
B00004RAN3;2.21359
B00004RAN4;3.48571
B00004RANC;3.5931
B00004RANE;1.0
B00004RANF;5.0
B00004RANH;3.90476
B00004RANO;3.79121
B00004RANP;2.5
B00004RANT;3.0
B00004RANW;3.0
B00004RANZ;3.73333
B00004RAO0;5.0
B00004RAO1;4.46667
B00004RAO3;3.25
B00004RAO7;3.85714
B00004RAOE;5.0
B00004RAOH;4.0
B00004RAOL;5.0
B00004RAOM;4.0
B00004RAOQ;4.0
B00004RAOS;2.0
B00004RAOY;3.0
B00004RAP3;4.0
B00004RAP4;4.0
B00004RAP7;5.0
B00004RAP8;4.0
B00004RAY0;4.0
B00004RAY1;2.96575
B00004RAY3;4.0
B00004RAYD;4.86957
B00004RAZQ;5.0
B00004RAZW;4.375
B00004RAZX;4.0
B00004RB0E;4.0
B00004RB0F;4.25862
B00004RB14;4.44444
B00004RB17;4.66667
B00004RB1H;3.0
B00004RB1I;4.0
B00004RB1K;4.41667
B00004RB1M;5.0
B00004RB1N;5.0
B00004RB1P;5.0
B00004RB1Q;5.0
B00004RB1R;4.45783
B00004RB1S;4.83333
B00004RB1T;4.90476
B00004RB1U;4.74286
B00004RB1V;3.0
B00004RB1W;4.33333
B00004RB23;4.84146
B00004RB26;2.86667
B00004RB28;3.92308
B00004RB2P;2.25
B00004RB2Q;2.33702
B00004RB35;3.5
B00004RB38;4.0
B00004RB39;4.71429
B00004RB3Q;3.85714
B00004RB3V;5.0
B00004RB3W;5.0
B00004RB6L;5.0
B00004RB77;1.54545
B00004RB7L;4.0
B00004RB7M;5.0
B00004RB7O;4.8
B00004RB7P;5.0
B00004RB80;4.39286
B00004RB81;3.58824
B00004RB8L;4.5
B00004RB8M;4.18182
B00004RB8O;4.0
B00004RB8P;4.0
B00004RB8R;4.40909
B00004RB8S;4.25
B00004RB8T;4.5
B00004RB8Y;4.8
B00004RBCD;2.75
B00004RBDL;3.0
B00004RBDU;4.26813
B00004RBDW;4.50529
B00004RBDZ;4.41475
B00004RBE0;3.53465
B00004RBE5;4.58824
B00004RBE6;4.6962
B00004RBE7;4.27536
B00004RBEB;4.54
B00004RBEE;4.81379
B00004RBEI;2.93827
B00004RHN9;4.0
B00004RIXF;4.25
B00004S1DL;3.47712
B00004S1QN;3.0
B00004S1QO;5.0
B00004S1R4;4.02564
B00004S1R5;4.93103
B00004S1R9;4.0
B00004S1RD;4.6
B00004S1RF;5.0
B00004S1RL;4.18518
B00004S1RO;3.98684
B00004S1RR;4.75
B00004S1RT;5.0
B00004S1RW;4.23596
B00004S1RY;4.18841
B00004S1RZ;3.34783
B00004S1S0;1.73077
B00004S1SE;4.4
B00004S1SF;3.13333
B00004S1SG;2.57143
B00004S1SH;1.51515
B00004S1SJ;3.90323
B00004S1SK;2.39394
B00004S1SL;3.79891
B00004S1SN;2.5
B00004S1SU;4.29583
B00004S1T6;5.0
B00004S1T9;5.0
B00004S1TD;2.75
B00004S1TE;5.0
B00004S1TL;4.5
B00004S1TT;5.0
B00004S1TU;5.0
B00004S1TV;4.0
B00004S1U4;4.0
B00004S1U5;5.0
B00004S1UQ;3.5
B00004S1UZ;4.5
B00004S1V1;4.66667
B00004S1VC;3.5
B00004S1VI;4.38462
B00004S1VJ;3.53982
B00004S1WN;4.0
B00004S1WP;5.0
B00004S1XE;4.4466
B00004S1XG;4.0
B00004S1XH;2.0
B00004S1XV;4.25
B00004S1Y1;3.0
B00004S1Y3;1.76923
B00004S1YC;5.0
B00004S1YH;1.77778
B00004S1YK;3.36364
B00004S1YN;5.0
B00004S1YU;3.95522
B00004S1YW;5.0
B00004S1YX;4.0
B00004S1YZ;1.0
B00004S1Z3;5.0
B00004S1Z4;4.85714
B00004S1Z5;3.05102
B00004S1Z6;4.44444
B00004S1ZI;4.72727
B00004S1ZJ;4.6875
B00004S1ZK;4.10476
B00004S1ZL;4.33333
B00004S1ZM;3.0
B00004S1ZN;4.0
B00004S1ZO;4.74
B00004S1ZV;1.90476
B00004S200;4.5
B00004S201;3.71429
B00004S207;3.54348
B00004S208;2.53659
B00004S20P;5.0
B00004S20Q;5.0
B00004S22J;2.5
B00004S22K;3.25
B00004S22Y;3.99704
B00004S23H;4.69231
B00004S23R;5.0
B00004S242;4.33333
B00004S245;4.33333
B00004S246;3.0
B00004S24J;5.0
B00004S24U;4.60526
B00004S24W;4.0
B00004S257;5.0
B00004S25B;3.0
B00004S25E;3.5
B00004S25K;3.0
B00004S25L;2.0
B00004S25P;2.5
B00004S25Q;4.55556
B00004S25V;1.0
B00004S25X;4.0
B00004S265;1.0
B00004S26B;2.5
B00004S26D;3.8
B00004S26J;5.0
B00004S26K;1.84615
B00004S26L;3.5625
B00004S26M;4.82927
B00004S26N;2.0
B00004S26R;4.45455
B00004S26U;4.81482
B00004S28Y;2.36111
B00004S28Z;1.81818
B00004S295;5.0
B00004S296;2.0
B00004S4RQ;5.0
B00004S4RR;5.0
B00004S4RS;4.36364
B00004S4RT;1.8
B00004S4RX;1.66667
B00004S4RZ;5.0
B00004S4S0;3.27273
B00004S4S1;4.18182
B00004S4S3;5.0
B00004S4S4;4.33333
B00004S4S5;5.0
B00004S4S6;3.8
B00004S4X6;4.0
B00004S55P;1.63158
B00004S7XD;5.0
B00004S9IZ;3.4
B00004S9J8;4.55689
B00004S9J9;4.0
B00004S9JE;4.49306
B00004S9JI;4.12195
B00004S9JJ;4.87805
B00004S9JO;4.0
B00004SBE6;3.5094
B00004SBE8;2.66667
B00004SBEA;4.13449
B00004SBED;4.39474
B00004SBEF;4.0
B00004SBEG;2.66667
B00004SD6T;3.74576
B00004SD6U;4.49409
B00004SD6X;1.93333
B00004SD6Y;4.03895
B00004SD72;4.23381
B00004SD73;4.37037
B00004SD74;4.33129
B00004SD76;4.3009
B00004SD77;3.34568
B00004SD7B;4.56781
B00004SD7G;4.87342
B00004SD7H;3.71429
B00004SD7J;4.30952
B00004SD7K;4.21782
B00004SD7P;4.5
B00004SDBS;2.86538
B00004SDUR;2.65217
B00004SDUS;5.0
B00004SDUU;5.0
B00004SDUW;4.09459
B00004SDUY;4.0
B00004SDV0;4.0
B00004SDVL;3.6747
B00004SDVP;2.0
B00004SDVQ;4.73913
B00004SDVS;5.0
B00004SDVT;2.20382
B00004SDVX;2.14379
B00004SDW1;3.76316
B00004SDW2;4.9
B00004SDW4;1.8
B00004SDW7;3.83333
B00004SDWB;5.0
B00004SDWD;2.93069
B00004SDWJ;2.0
B00004SDWO;4.0
B00004SDWT;3.7619
B00004SDWU;5.0
B00004SDWV;2.84615
B00004SDWW;2.66667
B00004SDWX;1.0
B00004SDWY;3.88
B00004SDX4;5.0
B00004SDX5;3.0
B00004SDXB;3.36
B00004SDXD;3.1875
B00004SDXE;4.21053
B00004SDXF;2.77778
B00004SDXG;5.0
B00004SDXH;4.27778
B00004SDXI;2.0
B00004SDXL;3.92857
B00004SDXN;3.6
B00004SDXP;3.91667
B00004SDXQ;3.72727
B00004SDXS;4.6
B00004SDXT;4.97895
B00004SDXV;4.0
B00004SDXZ;2.78049
B00004SDY3;4.2
B00004SDY4;4.75
B00004SDY5;3.43813
B00004SDYC;4.16129
B00004SDYD;3.625
B00004SDYE;3.78571
B00004SDYF;4.02174
B00004SDYI;4.69444
B00004SDYJ;4.75
B00004SDYN;2.04878
B00004SDYP;2.4
B00004SDYQ;4.36
B00004SDYR;4.50649
B00004SDYS;3.0
B00004SDYT;3.23506
B00004SDYU;3.0
B00004SDYX;5.0
B00004SDYY;3.27778
B00004SDZ5;3.1
B00004SDZ7;5.0
B00004SDZC;5.0
B00004SDZG;1.5
B00004SDZJ;2.825
B00004SDZK;3.0
B00004SDZL;5.0
B00004SDZM;4.92857
B00004SDZS;5.0
B00004SE07;4.0
B00004SE08;3.63636
B00004SQ1K;5.0
B00004SQ1M;4.2693
B00004SQ1N;4.59147
B00004SQ1Q;5.0
B00004SQ1R;4.29032
B00004SQ1S;5.0
B00004SQ1V;2.0084
B00004SQ1W;2.25694
B00004SQ1X;1.86093
B00004SQ22;1.57466
B00004SQ23;1.0
B00004SQ25;1.44737
B00004SUMU;5.0
B00004SUMW;5.0
B00004SUMZ;5.0
B00004SUN1;4.875
B00004SVHB;4.0
B00004SWKA;3.33333
B00004SZ9D;4.39484
B00004T1W9;3.89474
B00004T2KB;4.4021
B00004T2KC;5.0
B00004TAUH;5.0
B00004TAUM;2.2
B00004TBIQ;4.0
B00004TBJ4;3.97701
B00004TBJ5;2.44795
B00004TBJ6;3.87143
B00004TBJ7;3.96195
B00004TBJ8;4.68664
B00004TBKG;3.71478
B00004TBKH;3.59459
B00004TBKI;4.03137
B00004TBKJ;4.26882
B00004TBKK;3.73944
B00004TBKL;4.18012
B00004TBKM;4.32715
B00004TBL3;2.60606
B00004TBL7;4.24
B00004TBMB;3.04348
B00004TBMD;1.0
B00004TBMV;3.98824
B00004TBN6;5.0
B00004TBR5;5.0
B00004TBR9;4.55556
B00004TBRA;5.0
B00004TBRB;5.0
B00004TBRC;5.0
B00004TBRD;5.0
B00004TI0A;4.84091
B00004TI0B;4.0
B00004TI0G;5.0
B00004TI0L;4.83838
B00004TI0M;4.32258
B00004TKIN;4.0
B00004TKJ5;4.96835
B00004TKJ7;4.0
B00004TKJJ;4.5
B00004TKJK;4.08108
B00004TKJO;3.9037
B00004TKJV;4.00678
B00004TKJX;3.47253
B00004TKKB;5.0
B00004TKKC;5.0
B00004TKNM;4.66667
B00004TR77;5.0
B00004TR78;4.625
B00004TR7F;5.0
B00004TR7G;3.77778
B00004TR7O;3.8
B00004TR7P;5.0
B00004TR7S;3.95238
B00004TR8D;4.72519
B00004TR8L;4.2
B00004TRBO;4.0
B00004TRBP;4.66667
B00004TTR4;4.65854
B00004TTRB;4.0
B00004TTRD;3.496
B00004TTRZ;4.0
B00004TTS7;1.0
B00004TTS8;4.625
B00004TTSG;4.0
B00004TTSY;3.88571
B00004TTSZ;3.5989
B00004TTT0;4.52632
B00004TTT1;3.21739
B00004TTT2;4.7619
B00004TTT3;4.76
B00004TTT4;3.41935
B00004TTT5;3.72093
B00004TTT6;4.96296
B00004TTTB;5.0
B00004TTTF;5.0
B00004TVDF;2.75
B00004U9LN;4.39056
B00004U9LO;5.0
B00004U9US;5.0
B00004U9V6;4.83333
B00004U9V8;4.16981
B00004U9V9;2.85586
B00004U9VA;4.63292
B00004U9VB;4.57971
B00004U9VC;3.76077
B00004U9VD;4.97959
B00004U9VE;5.0
B00004U9VF;4.35971
B00004U9VG;5.0
B00004U9VH;1.0
B00004U9VK;3.4
B00004U9VM;5.0
B00004U9VN;3.21429
B00004U9VO;4.0
B00004U9VQ;2.0
B00004U9VR;3.4
B00004U9VS;5.0
B00004U9VT;1.57143
B00004U9VU;4.73958
B00004U9VV;4.71024
B00004U9VX;5.0
B00004U9W0;5.0
B00004U9W3;5.0
B00004U9W4;5.0
B00004U9W6;5.0
B00004VWIZ;3.97436
B00004VWJ3;5.0
B00004VWJF;5.0
B00004VWK7;4.125
B00004VWKI;5.0
B00004VWLN;3.65
B00004VWLP;3.79787
B00004VWLX;4.38971
B00004VWLY;4.33333
B00004VWLZ;5.0
B00004VWM1;4.48858
B00004VWM2;3.83333
B00004W42A;5.0
B00004W430;4.02882
B00004W431;4.67297
B00004W433;5.0
B00004W439;5.0
B00004W4AA;2.19841
B00004W63V;1.26923
B00004WHKK;2.84375
B00004WHL4;4.0
B00004WJQK;3.0
B00004WKMO;5.0
B00004WKMQ;3.28571
B00004WYOM;4.49091
B00004WZ5D;4.36154
B00004X0XJ;5.0
B00004X14D;1.77941
B00004XSC2;2.90909
B00004Y66Y;5.0
B00004Y671;5.0
B00004Y86B;5.0
B00004YK4V;5.0
B00004YO3P;4.5
B00004YO3Q;1.21429
B00004YO3R;5.0
B00004YO3T;3.69167
B00004YO3V;3.51429
B00004YO3W;4.69231
B00004YO3Y;5.0
B00004YO4F;4.83333
B00004YO4K;5.0
B00004YR8X;1.0
B00004YSYM;4.73256
B00004YTIQ;3.09174
B00004YTJP;3.72091
B00004YURI;4.06012
